label,area_filled,axis_major_length,axis_minor_length,feret_diameter_max
52781,296.0,9.212307173509197,7.593139566926136,10.04987562112089
52949,125.0,12.701775941780145,4.2792756086858965,11.575836902790225
53576,414.0,10.28278377738866,8.478690110620361,11.357816691600547
53903,159.0,7.66396362130273,5.9158520593752515,8.12403840463596
54022,168.0,13.90672952060367,4.685909346025602,12.529964086141668
54108,236.0,8.56835149041096,6.590414122513099,10.295630140987
54639,123.0,12.553442997085462,3.6846992301770114,12.884098726725126
54752,1314.0,15.563723227508373,12.353592539699209,16.792855623746664
54808,210.0,22.23319966619815,5.071798436628273,23.727621035409346
55006,112.0,9.882832991916205,5.651349176078543,10.954451150103322
55025,235.0,19.415533025099155,8.152431032300473,20.322401432901575
55244,186.0,12.194962644536595,5.923235871695879,12.884098726725126
55413,128.0,7.4419078712317015,5.217653653586104,8.306623862918075
55469,899.0,13.524154764955142,10.770330302188933,15.0
55505,199.0,8.423925067751114,6.368300486982072,9.0
55672,1101.0,28.10556725940654,8.38566841652804,24.919871588754223
55739,263.0,9.429821831986027,6.891103595584302,10.63014581273465
55966,246.0,9.741540292691829,6.761434854360029,10.392304845413264
55986,275.0,10.506386405404003,6.208685919474548,10.954451150103322
56525,220.0,11.387974573961646,6.005920327343007,11.357816691600547
56812,104.0,10.715956844172398,4.031752164669223,11.357816691600547
57136,1836.0,42.93593186926329,12.801504031289689,43.54308211415448
57422,1264.0,24.176278934525712,10.274978417532958,21.470910553583888
57673,469.0,34.30525124518964,9.130009642567185,29.748949561287034
57862,128.0,12.571432223290632,3.9289003815071357,13.19090595827292
57987,334.0,9.841061698479436,7.758832903408724,10.63014581273465
58000,109.0,7.0357508546461975,5.243630346237342,8.306623862918075
58072,150.0,14.899128718432952,7.106191513617025,14.866068747318506
58081,123.0,9.684943096532864,5.374240516647204,10.63014581273465
58084,263.0,9.352461286202185,6.576931794349877,10.63014581273465
58200,232.0,8.799539347018909,6.522297496753345,9.539392014169456
58226,244.0,9.006447706569801,6.856965768066328,9.695359714832659
58494,270.0,9.7492280460644,7.019866375214259,10.63014581273465
58556,152.0,7.644842164910989,5.82001780944634,8.602325267042627
58750,418.0,10.923624849669691,8.150188788332267,11.874342087037917
59362,136.0,13.348176222762268,4.247751777631517,11.445523142259598
59374,165.0,8.594700795230498,5.578040333515139,9.899494936611665
59573,134.0,8.080827553833878,5.384806158114808,9.539392014169456
59753,212.0,19.329351805091804,7.218977830178915,17.60681686165901
59784,127.0,7.360562353150199,5.746415917881673,7.874007874011811
59984,107.0,16.131108607988786,3.616359517484372,15.165750888103101
60160,118.0,14.16769217418874,5.6517831648669485,13.038404810405298
60251,155.0,7.9544279534912645,5.82864940604083,8.602325267042627
60414,235.0,8.781425289193104,6.940030128122833,9.899494936611665
60427,1972.0,17.464146918940145,13.795656812707094,18.894443627691185
60505,546.0,13.51000117260811,8.83648881443547,15.588457268119896
60606,137.0,20.873756783931288,5.498786291524019,18.138357147217054
60691,111.0,12.73050157287068,5.646922166573772,14.45683229480096
