label,area_filled,area_convex,axis_major_length,axis_minor_length,feret_diameter_max
6875,1154.0,1427.0,18.172096315891164,10.659002281908167,22.67156809750927
6880,246.0,293.0,10.074111209994847,5.588937118882943,10.954451150103322
6883,112.0,160.0,8.548451423289109,4.402686865411308,9.433981132056603
6884,1662.0,1887.0,16.747889276299425,13.348988010187712,18.547236990991408
6886,1088.0,3089.0,22.746184803938462,13.78898146185433,22.40535650240808
6887,4156.0,5147.0,22.626284353662562,18.649160535616705,31.416556144810016
6889,496.0,570.0,11.213624588272094,8.865272885441856,12.68857754044952
6890,139.0,164.0,8.006884145160512,4.8887293822819755,9.0
6891,175.0,208.0,8.265947329048513,6.245042402655852,9.273618495495704
6892,1974.0,3455.0,37.70675058965983,12.524662019310222,34.49637662132068
6896,409.0,500.0,11.055601861393836,8.205909299569308,12.68857754044952
6897,129.0,160.0,8.10289130949281,5.025367723268118,9.273618495495704
6898,236.0,291.0,10.197153965238616,6.243628637842739,11.575836902790225
6899,825.0,1194.0,15.686067821469818,10.700549253492353,21.93171219946131
6902,306.0,381.0,10.925001738985646,6.24818578290564,12.449899597988733
6903,516.0,593.0,11.72642050270532,8.713640614488478,13.19090595827292
6907,291.0,376.0,13.521639171128793,4.770699140970698,14.247806848775006
6908,213.0,248.0,9.234870694752656,6.37272181081962,9.899494936611665
6909,135.0,169.0,7.275588863397035,6.088211951601239,8.18535277187245
6910,302.0,342.0,9.89143536853205,7.496699480777081,11.180339887498949
6911,611.0,726.0,12.859629281655168,9.29418092374255,14.866068747318506
6913,389.0,474.0,10.312454811008147,8.061561980442974,11.357816691600547
6915,158.0,191.0,8.522644977305983,5.931542415209078,9.273618495495704
6917,163.0,205.0,8.449576811879723,5.307808132279711,9.16515138991168
6918,217.0,260.0,8.551462719132344,6.875415118497168,9.695359714832659
6920,250.0,297.0,9.489668657189263,6.501643757861217,10.63014581273465
6921,775.0,956.0,15.7827604274349,9.471571333058566,16.673332000533065
6924,262.0,329.0,10.566237272539366,6.3412917166864124,12.24744871391589
6926,1062.0,1405.0,16.269486434606268,10.022549810602207,17.578395831246947
6927,35165.0,57098.0,50.419552323626995,44.08355123549793,60.473134530963414
6928,1807.0,2104.0,16.101159259727336,14.07890276838404,18.547236990991408
6929,48879.0,71635.0,56.49602903313265,42.215429226653434,60.860496218811754
6931,483.0,572.0,11.180651913670536,8.938612148486666,13.379088160259652
6932,1469.0,1689.0,15.614981868623913,13.347892714511941,17.578395831246947
6933,253.0,290.0,9.488372384430557,6.669054230912273,10.295630140987
6940,1452.0,2653.0,38.54316848481797,10.668846966765292,32.202484376209235
6944,171.0,218.0,9.845220043109782,4.392807560433842,11.224972160321824
6945,374.0,464.0,11.35656296104955,7.2415655037943845,12.806248474865697
6946,1352.0,2576.0,39.25079742293677,10.660202508412592,32.01562118716424
6947,133.0,159.0,7.0149287584437605,5.784791375999789,7.874007874011811
6948,358.0,439.0,11.695931533390176,6.959207386256722,12.68857754044952
6949,1059.0,2085.0,21.681040423499237,10.231454048501742,21.400934559032695
6950,242.0,298.0,10.636154234630961,5.649186300362368,11.445523142259598
6951,185.0,403.0,14.277943370153736,4.1914384250458605,14.071247279470288
6954,124.0,149.0,7.45806594704908,5.440253202021015,7.874007874011811
6956,2942.0,5156.0,50.56696253676867,13.051657523296017,40.496913462633174
6957,191.0,244.0,9.119132223482115,6.179521185980295,9.9498743710662
6962,771.0,924.0,13.528071442840865,9.880548320411684,15.264337522473747
6963,1543.0,1783.0,16.571183777164347,13.01638042312386,18.81488772222678
6965,315.0,380.0,9.959520159146932,7.692447066455937,11.180339887498949
6968,16388.0,25119.0,64.1659143538619,24.916685089942696,61.90315016216864
6969,2728.0,4701.0,42.212714837317904,13.228298567351755,39.761790704142086
6970,413.0,514.0,12.518439274144216,7.844233212139893,14.966629547095765
6971,246.0,293.0,9.860139449745366,6.291522281399369,10.954451150103322
6972,2907.0,3474.0,22.088314100119263,15.038304643173385,26.551836094703507
6976,142.0,170.0,8.420798275602621,5.4071329160967885,9.486832980505138
6977,1025.0,1164.0,16.215195633792188,9.850990950117351,18.411952639521967
6978,532.0,669.0,12.08469302610289,8.601398099614865,13.638181696985855
6979,2810.0,4654.0,30.651737692255363,13.148132420063806,32.71085446759225
6985,1163.0,1420.0,15.696462913742517,11.578165889498168,18.841443681416774
6988,418.0,495.0,10.555166745055145,8.353747238556407,11.74734012447073
6989,312.0,361.0,10.256309145544039,6.446974859923903,11.180339887498949
6990,149.0,177.0,8.69297608103035,5.506553964723262,9.539392014169456
6994,237.0,273.0,9.805361711149065,6.3139454304401115,11.180339887498949
6996,198.0,245.0,9.29699559843334,6.245834187598604,10.392304845413264
6997,286.0,373.0,9.94266769385726,6.919956400791653,12.68857754044952
6999,1863.0,2158.0,19.091894414415748,13.151211199171433,21.61018278497431
7002,834.0,960.0,12.70865388660554,11.117548206423935,15.0
7003,122.0,136.0,7.322557256234511,5.537354528916636,8.306623862918075
7007,1270.0,1457.0,15.117969111482294,12.5124550026364,17.46424919657298
7008,133.0,161.0,7.254377228702079,5.6385760173814825,8.602325267042627
7009,101.0,137.0,8.412024673280401,4.228220075282182,10.246950765959598
7012,161.0,210.0,12.804963732433936,3.2760454847977813,12.529964086141668
7016,307.0,367.0,11.726393597338284,6.917554650331609,13.038404810405298
7019,901.0,1051.0,14.680361490000752,9.417146199235104,16.24807680927192
7020,247.0,305.0,10.425891389768845,5.0702549122435245,11.045361017187261
7023,595.0,710.0,11.559500312020397,9.546608939337526,14.352700094407323
7024,1601.0,1856.0,16.615698142219582,12.257465219355309,18.49324200890693
